leads,listing_id
3,64e873201a5ec96
1,933ea949111e150
1,d386c0d26e545dc
1,ec7ae1bcb51bf94
3,2ecea0e7e8a8002
3,1ad79af589899fb
2,2867026e4894e48
2,eb63857927ef9cb
1,f48e5d275e5f97f
1,5a37ec19767c91c
18,541cad19ecb5aec
3,a5bc3630492bde5
1,74cfaacfca71bda
2,ea2952b367f4145
1,e3b8dc7064ec275
2,842c95a469566d7
1,9053aed433d42a0
1,93600226924f97c
3,dce83636819fdb4
1,bd43cf93b166822
1,b58591970e9cd7d
5,8496727c81dabba
1,0cb39ea8c6061ef
1,a8d993784e14614
2,e575373f8c465fb
3,8738ee1aa58c8d3
3,5e1f1dababb25e1
4,dee374b11f2b267
3,d0a54e1abc51162
2,596b4773ee34b81
1,6ea9d3b6ad4981b
1,0608a32f185b7c9
1,cde3be9fe8aae79
1,fc279f289d80c52
1,332e3fff4d7e1db
1,b2520022be79072
1,1f45c85d197fcc5
4,b985c0caecb9588
1,61b47e0bf85573f
2,667da18e0d897ca
1,9efa0e79b395c5c
7,7597715edb42709
7,89a69e54a0652dd
6,835c3bd1917e89c
2,f0a1df0de0e87cc
1,99f10bbb06a40da
1,9b20a25459b63d4
1,bb125deb6b19e1e
3,cf5b965fa567c3b
1,cb92a99d1ca523b
1,3ffcf4fa32b8b5a
3,88e7df74117f029
1,0e6f4898be359e4
1,1155989705e0adb
2,d7bbe6d5c511f84
3,dddb8747be26f6e
2,3256d021a2ddbfc
33,fc75b5fa0964b29
1,fede71fb2e1d571
17,c54f69e9e44d75f
1,4d1c1b41b60a9a7
1,9633b6214f78bcc
1,e65e605318772f6
2,02c6060796e8a89
2,f1ab24ed03ee0d7
22,8bdad3cdb081fc9
4,363f22766b5dfe5
1,9b4baf3c3d8c60c
5,d503f5f60fafa70
2,e5145ca614e1789
1,8d285c8916dfe97
34,dc13e7636b319fd
1,a24a249b5a9cb0d
2,f627fe98170a637
13,b7fed08d14b4ade
3,3191525110a225b
1,0a97b096efc575f
1,70c96add1745485
1,597127d4731c9ec
31,a134e651ff2e3da
1,4044672c36f1e45
10,2e3ee6b3f0a305b
1,f0c82e18ab45e2d
9,903a01e4005df76
3,30194a731b013a4
22,668bdcf87e7cea8
5,146f4726e5263ba
12,48817c082f681d8
7,8802c84db1791aa
4,b5262f9c096c9e0
1,f120cda98afa691
6,afc7870385a7ee2
9,781ba0785954606
1,87c6d4f8999fa8c
8,2a24a1cff1b23b5
4,06c3907d9536324
1,8ac225ba49b5322
1,9e32f28727dfd89
5,05ed5133c5daf79
3,65b1ec15459ab7e
1,d17597e115925ab
2,f67eee653771ca8
1,55b81dcce665d09
1,57fa008cbd2026f
3,fe67a0a3af795a6
3,1a722962d91fccc
11,cdedb94aeec2e1e
1,da10d69bbb94bef
5,f23b49174413038
11,9f526da28fa5360
1,4026184c8c61008
2,0e00cedb21236cd
1,a174df48fa518d4
3,b7c995d89442be6
2,443b74d71f2e28e
3,3f99b01f5faa028
1,e2018705b5881af
1,34aea05cc2fb9d9
1,850f6ab0e8fe7de
8,93f32f5d769411e
1,89a72e016dfa7d9
1,bba068251ed6e4b
2,2278509f4c3e255
3,dedf3237f72bd0b
5,3e3388ef506c781
2,b250c64bcc8108a
1,9a196e0d5658b5f
1,dfc707f8607fc8a
1,33cbb6348b1dacf
1,54af4356dbe2075
1,7cf37c4a1baa151
1,e70211fb5f705d5
1,e189f8365207c7d
3,93a8a5690a2fa24
3,c3eb87e7c888cb5
2,7eaf5315689e7f5
6,d09819ad98e778e
2,123815da2858266
9,a9c0dc0ed209532
1,d63a2fe5c7addda
3,3456b4315ef12a6
5,466fd6e200534c3
1,3300c59ba09396b
3,56569989c97c674
5,f16a0ff6613b4be
6,c780c2251a83dbd
26,c73512fd95af66d
1,34cf16f4754aeab
1,d68922b6bff4765
1,1a1273ef250d85f
1,de2887500556f1e
1,2bc21222fd2a209
1,8d318fe2c33caa2
1,c86effcd0e8696b
4,b570d100067c854
12,9c3c2029d519ac4
1,8403b1e26d7413c
3,c793b8f977734b4
6,05946143eea3484
1,fc53738b7420b06
19,64b5d91e497c080
2,ffd9c7b0474c80d
1,354353d0a264641
2,61758f7917e0f63
4,89af9ad3d0a6597
1,021e7c6679e2862
2,41d4fe24fed3c57
2,36265b9a528035d
3,cca1ec354e0061c
2,637604f22d990c2
1,1354c2efbe1783d
1,6f435b2ef8932c6
2,a20687e199fbc46
24,32f004c0ec5b058
2,cdff47e77bd33ed
8,0b6898cb9176652
1,12227a5e94ac42e
4,2262a006a954595
4,dce878c25028852
1,fc6a89fc5d90a5c
4,3089aaa4a95ee3b
1,0d36fddf634d909
16,6faca758defe13c
1,e18f91c181e1b57
2,b3afecf89476b02
2,5749ae4214db2f7
2,7e03d986a3673fa
10,e7d1c2845948c01
6,3d701fcbd56a6e4
3,84cd09ee96ac4ec
1,03ba18654e640f8
3,69cce72e8f7afba
3,757c33813dde5d0
4,842a60cc983bc96
3,0924102c8ceefa1
4,17f27232d6f5733
1,277e8a46056589c
1,63771291b2742a3
4,dfa2a5289d00bbc
1,9dce5671bc9a260
5,be947f85391a7fe
1,bc9da7e08d70243
3,7f55d721c18f9e2
1,3c186232338e24a
5,8715d44587ce6f4
1,6b9681a2bc45a7f
1,337d0d651607202
1,7dd7cf6fd6f1838
1,c2d1cd853c461eb
1,6dfefed97ea07a7
2,60349695abcbad9
4,0b06cb0df7e6144
2,d6181817cfa6fee
4,a9e14cbec3057b3
1,28756a172466292
2,83e19903ad69d86
6,18928f9086a0de2
1,da6fb1cb4828603
1,1b95070da5aa1c8
5,50b2c6af5d867a2
1,a3e0b52688f08ee
23,655446cab38f2cf
1,8af3b9a5a28fcad
1,7236d4e5492743c
1,b9764b1824a0cb9
2,500af3c80777432
1,9340e15b54bdfff
1,24619372b8fbcb4
9,e42154e06e7ecab
3,84c30d92a7db40b
1,130c8fa15e4fa16
1,10dad0380874a92
2,eab307217fc2c50
2,e626340d24b9972
1,d1200974c6fdc5c
1,1898c7820f81002
1,a7d6b8bc76d51f0
1,768310075ff9df8
7,422360efed3dd05
1,9f1d02dbfcbd8e7
1,ff0485a80f15221
5,0b084d4d600febd
1,217d3bde4102ded
1,5ffad45722f0363
4,91e093672c5f279
18,86c1308dcadffb4
1,f4d818bdbf49c6e
10,74e24a3db749336
9,5529ebb52180d34
23,191d2ebca90c494
3,39dc64799c220ae
5,31b861bb44ee565
12,d8748dccce485af
2,25b7b763468a541
10,845e03ed1eba021
7,4550eaaac674dd3
16,a88bd11e01ecd9c
1,657b0599e73fc7f
8,67fddf658fd02b9
9,0d7005acae309aa
10,d13ec4e02684603
2,138a0e8669547e7
13,40ff7fe4b7940fb
23,6eb6031244b6d15
4,6dc369fa00ef674
1,acd3d8c98491e42
152,96c51e68e696cb4
20,f99550e380c3f29
1,b70bd30d1fcdd15
3,aab3c531b5380f9
3,c696550079c138a
8,dd2e20b688a894b
3,27d0e81e19ece21
13,3f290ff4f59db41
7,319e6c9845a8697
3,de6265ffc83fd72
12,db1ea26cf3a473e
1,09560f2d02a84ae
3,9b30c4e3374d4cc
1,e8370b500427af8
1,b23d7e5d32cc749
2,c3869bd4228301c
1,a6f5c5ad67f8bbb
17,9ce05d61a56c41b
1,e2df921373ada76
21,052914a36d1ff3d
1,9b3d9c381159134
1,e709d171fdf8aba
5,2d11e572d91589e
2,92eb2788019fe48
1,f86e11347bf024f
1,fa5bfd15adc0233
1,3bd1a3e3beacf44
1,35cf4517770bde4
1,e138503ebb6ee15
2,73478afc95506eb
2,6afb5626e252253
3,1b57585a61d92f9
1,8b30622e2242814
1,21f8f430d8af4ef
2,004a5d3d318970c
3,f0c7e64e6d284dd
1,17facc65a7fcf9e
5,6a6b9036d904d11
1,21fe1eda0b29410
3,4b1df72bff1e1b0
1,007c38cfa78c36d
1,1f3f80aedc4704f
1,cbb4477eb6ed6f3
8,4e1d364affc9e8a
1,1154de150f14832
1,16d18fe231aa235
1,1c9bd4a1741247b
1,5200c83907d5697
1,ce842fee7a5826e
1,c16e10600ed6b61
2,9d51575dc59c685
1,2e5822749dfac4f
1,f42ed0924fe6772
9,2b24224a6137712
1,bb09518ea180cd7
1,70f8459112257c0
1,d45338404b07b96
1,795658249eb84c3
1,ab951a99646f4f4
1,23f1fc0abdeae0e
4,a5900b7138e78fc
2,1b8fd343728d58c
1,d692572dee028b2
1,eabee34efa0fea5
1,eec96061ac84feb
1,e2b56753fa697df
1,6e2fcd8b002ae93
1,e714ee2b4cea2e8
1,a5cfff827a87cd2
1,1512eba9d1ad8a0
1,4d7d9c9b9d48c1b
1,e672bb04c37c654
4,3afc7cb7992d49a
1,ece1abb923b34c4
2,6ef3ad21175f498
1,fd3d73a865d75e9
1,6c9c03cab347986
1,19409790e0f0c77
1,d447f7a9a0f57d1
2,b0e4c15176cb69a
2,0356299d842bdab
12,73a7d7a13e2f356
4,91ed2858f39ba61
1,bc6b00b55c43e2b
1,73c2c7659e7fe8c
3,eef14c89e37ae3f
3,a21b01855640301
5,edd272f64afdff6
5,dc38af3904c42be
2,0235a37f09afd52
1,3b529394a9ca4cc
4,8376ca05c9b2c7e
1,67ec4680d702673
2,d63bd544e43cac7
8,745bb0a56c4f223
1,9a910192cedef1c
1,96963c8401e7d95
1,11b8d4023d159af
1,48e725809e13dbc
1,03a52a20b073c02
1,3b7970027d415db
1,f321dad49e211f1
1,13887ed44c1904b
1,49d75f080dc4a63
2,1c8d4c96be8659a
1,9b8966bb18ee399
1,178cca460969c54
2,8cc1b34baf848d2
6,f010bb8cd1f1d55
1,a6bf954924c7592
2,1afdebeee78afd4
1,270242207ad0d7a
12,6a7439ae1dd896f
2,7d30859c00810d5
1,38b61ad1c03fc5a
4,dfa85cc36750caa
1,672871364e22402
2,9787964c15dde7a
1,8c6ecbb475f75ab
1,e1c0105921028d3
1,47436134cfaf844
1,ab90b0e043d649d
2,d061ea9df4f24cb
1,4069567255ecd72
2,736f1190468930d
13,d373f7475735dd8
7,6bf9d9467513c60
1,5d5d5f832ec345f
2,9f938c16361d643
2,3448d1cef0f11cb
2,f909857b7e6091c
1,f33baa6599e3223
3,0f8fdf591d13bea
1,1ea6c57adedaf05
1,8fc08faaaa1a194
1,7d940faa71aa256
4,765214d78043504
3,5b23898268036d8
2,d1706299ebe7c85
2,0fdfa67dee791be
1,3e15bceacae4842
1,143bc4805a7cad1
3,517b50727d36291
2,19fedce92787936
3,4bdd1c10ecbee3f
1,a850ceabc5f299e
1,d366b6893dc3788
5,6c91b6e40174780
9,e7338bad73a2d5f
4,23a17c37dd43ab5
1,8c9ee9102e418f5
1,339192cfb3453a1
7,38d9b09ec1e1426
1,971ccf2ff7a2bdc
1,28b66d39f942832
7,b13780c0f928f94
10,1fbe532d3eae73f
1,4b7d81552dbdf69
6,fa0bba63e85f396
1,623147f426d7626
2,29ec9cc1cf0ffa4
2,8839252f4efcbcb
1,6de12fdf189b870
1,2480a4889d4a5fd
66,85a3267ad1e42b7
58,5e81f06613fb330
3,4126a741a79f1ae
3,bd26e2bcb291174
1,a3eb0ef4c798b4e
1,03d04f533709853
50,70ac307684b9f41
7,b7f97dd401d55d5
1,06c9d43a2dc33c7
1,ce20f3661851293
1,0ddbce06b5f7a89
1,35c47659fbe23f6
1,cc04e98ad8b4d2a
1,bfc153e6c649646
1,3a2c8e37851c6ac
2,812d7e2e827a907
1,e5a09cd2bb820a7
8,7721fa9716bfe54
1,3674a3f65c5998d
2,24577cacaf1cb95
1,2d9ab8301e4bdc6
4,b4e8884f5985402
1,17f3f7f8c7020ec
1,c1ade04d87462d8
12,389dec191dc1d91
9,70647248d2f2418
2,d158a3b08a53c7b
13,76dade77de88ec0
4,664ef426dae4634
1,0d42cb01b85bd34
2,05811ed28eb739a
1,3b27c764eb4aac2
1,62e78c3bda3a78e
2,b353f34d20faae5
8,8c60df984f082f4
1,42e79d065aab19e
1,4cdf4fdfd662ca8
1,8a25e5813a2dbb4
2,556e2f78055a9b7
8,7d2e4e5cac07048
6,d42c281625dbf12
1,1eccc7be505c287
2,d31bbf7ccff506a
6,d3970194126dfb3
1,687c88320efe2b2
3,5bf2ee97080458d
3,e155842db21d83c
1,fd7062856636d2f
1,47ea93b728bbe9a
2,9b4756587c77eb4
1,78417142a32e7a4
1,ef3d6cabed961e8
34,ed9fa496588a55a
4,afa366b0ca26f96
8,d6b650aa276b361
8,6dbf249f55ae6f2
1,b2ce629f9a6dbdf
7,a4fcc9343a4268c
1,a0c968452eb1b09
1,840f3bae2ae627e
1,02011791f878bfa
1,47fe93d1e97c3d9
2,78bd0c689df156b
7,4218f066d54e537
16,4c7b3dfa5123125
3,a12f2a7dcd8c3c0
2,2fa7f85c63772b4
2,3fbf11afb2868d6
10,afeb867ac3393c4
2,7c0e1871b3e444d
94,d9621cc0699c08c
1,72c8c5bf80c54e0
1,e602556ea9def43
3,6f5a1b970f1e32f
2,3069c1d395e2e0b
2,7ed256521837dda
1,9f83566c89bf6c0
5,65312104f347051
2,f6a72d2d57d882a
7,8b13420df8e3841
1,56c17b70786ed5c
9,e761fccb7915a9e
19,e8107308b742dee
2,f370818414a0bea
2,452a1a29357f0fd
2,3831200414174be
3,1cc94bc1630d4b2
2,9ec0ace5e895692
1,9d0d8c283f5a6b5
1,be641cf444e8cb6
2,a7d1504cd39abc7
1,b7e889191990635
2,a44ef209adca2f9
8,51b33f5083cef40
1,17b0dba645fadea
21,bacc790bbb19cc5
17,2209b0602a5e3ab
3,1ccc072f0330f89
3,e57d9fa28bcbbe1
1,cc0ccd1752a65e4
3,48cd9d96c465fd8
4,7008c997d1c040b
1,e83ae06a829baf0
3,ad6851543050563
39,c9e90fb98df5933
1,f2fb5f77a2d0654
10,d9dea228e8d60f1
1,cf497bc2a360df1
2,c45d79be8030484
1,7a7c92451e9be68
1,1fcaefbdc237cb6
1,4ad6b7c35869923
1,45c933fba0abba7
1,87869fcdecd656b
3,14e434aa59c3853
2,79e93ffc955a61d
13,3d40ba2bc04e308
1,73b2381aa82fca3
5,84eebf3c0b83108
4,2b5c4ba60348061
1,7ca3136fbed9345
1,b0511b890ee7995
7,3db1aa39768ac99
5,91ddb5f3be51637
5,0930e1a07e042bc
1,85f86d2da224b11
2,a3b2041af02867b
28,e68e6bfa705d3c1
2,b4721527daa6861
3,4208fc0bd5cc2f5
7,84a0ef521d5f820
1,2cb363867f49612
17,86db48391054e80
1,e23f154527ce492
1,1076501b6fa0cab
1,d586b34679dd28c
1,5e5619173c89c0a
9,a4f5bf66e2a8d0e
1,3080bd89a7f6365
10,d6e228e9fb56c26
1,5f46210fb182671
9,b72d0fa57ed6d92
1,5b56db4cdd34031
2,9b1584c729a39c7
2,e9e63038b5f955f
1,07c9a898e20bc5f
1,4354afa8a4ebd2f
17,5e331ab60af4d2e
1,4796691ea4660b5
11,b5daf658029ada4
5,72f8e0295a02b23
1,f47148d19119eec
9,7818c3fc93dce1d
1,d0b505749509924
4,975fe50b6381f79
9,068a4ecd6fa9441
1,273ac1c4be762d4
6,968d930b82544e8
8,50079d1deb9f75b
7,e0820a57237f050
1,ada7c401d9d220e
2,223cf3d72be14f5
1,56cfdd72ffec613
7,dda48f4b0614728
4,84f22f4606da557
1,1565ceeb7bbdcd8
7,586aca6055e2127
3,b119aeb61e15fd3
1,7cb5eba1ab521d9
9,144c18743729f3e
5,51bcd077a7e5f52
1,8e2ced52044adf6
8,7e47a19a4fbe344
2,e03959e0dbcf7cd
1,ceac7e7fdb6b17a
2,8c9e7e5176b11c5
9,fabce5873495bef
2,5a6f579ea381e16
6,21b3bbc1b73fd7c
4,d95a2517bf0bd63
2,19da4be6f0dc1ee
3,f0a6fcb531c365b
2,ccc9dee046a2933
3,e751530059bd2e3
1,7990c82d96f586f
1,9e054fc2d15d2ca
2,58e6d71a0eb3937
1,ca564170ce4eaa8
9,b838591be112483
3,56a323dc6787f15
2,c7ce416c02556eb
15,adf4a41d10b7991
2,a59f655a01f43cf
1,6051a6b3cfd54ce
2,a4121ad5bb76484
1,dd08964b821c5b3
5,5661b0881dc0e26
3,f32426fbbd514b2
1,979411b5502574c
1,2851a691b278d15
1,8e57aa035211ca1
1,b3a043574884a4f
8,6d3d183b57c76b2
1,eba95862d5fc094
2,480b0af7962f8b4
1,a7dae046dc8356b
5,15b9d567b927114
5,44b0aa3ab95a715
1,670c734f7cd7beb
1,297fe77db52ea2e
1,25584604dcc0a9f
4,34e167b6fc06e4a
1,42c665cacf160bc
1,60e1529fa4023a2
4,ca94be60c610fbe
7,4f1f81d01be3563
1,946957d9f6797d5
1,03b6297c7126c48
4,dd6ba05804d9a3f
1,f880cf786a6cdf6
1,03da6ce7c682a00
1,2d55dacb1220483
1,ca32a468611af88
1,b3d69348d56e66b
1,ef00b1a2d81557b
1,12a4177f3311402
2,227e78365299585
3,60f2c7068a857b1
2,5835b04274f7f57
2,a0315e47e47eeff
3,8775b556c866a4b
4,9bafa8236a3d6bc
1,d72ae2518dbf264
5,474860e6c21fca7
2,71024f183e03ff8
4,a2d11e1d5b40a5b
2,584863c373cd0b0
1,3da8424480b2626
1,353460fcd9132c3
1,0e47cecc609b024
5,dbdd6432b0e9a88
3,02e29a2ecca5866
5,c10226648f5fcae
2,e4bea2dda55ef62
1,4a2ad26225b1fe3
2,5977f58fea6dfe2
3,64b485ddffa9556
1,d4faeeb19904e29
9,26d8aa264d7d8fe
23,1d5ccd351f2af65
6,2e98f6f238d1da8
2,3430d3062f6c5a0
1,9195e638b73d287
1,3ec666b13c8e6ba
2,b1e93f98467c0e1
3,bdc1665f39d422f
3,8a511ddad313b58
1,b315242703b9255
1,e293c71462560c5
1,bbbf117ed89dbb5
3,62cbdd3954b866d
1,ec74c4e0ab16c00
2,a1bcd7670d781cd
3,ea5dcc3a6f9ea9d
8,e8b4a244d2535c4
13,7f6e700982fd6ee
2,1ce481d9cbd5f8b
1,b8aaa76a1f14ce6
2,ed987e99c0dd31b
1,42ea3c36a956994
4,20678d81aa5b2b8
49,c22442f7391dea6
5,e4205cdc211fd63
8,e3c55de8bd914dc
4,5ece16c97214000
3,de9fdc77a177b0b
5,0d30daac2adf012
15,eeb18cf07eaf545
1,c0e04d24141fda6
9,507654bb1e63b44
2,1cdffdab4ee69cd
7,d04774c2892a7d7
7,722fa317c2b091d
2,36f32989bceb515
8,178f49fe1445de6
4,d305dfb0f74a524
3,f7600decec38fa6
5,1753c5503f28a90
1,6a5cd656480c216
3,535811d3309c824
1,ad0cf2a28153496
4,1252fe66a596868
22,3e835e5a6c42e11
1,d13ab5f647a19b7
1,b51ee4cdd84bc25
2,f2d612ab3f4af2f
21,be0108b15a33eff
2,5bd78605d1c0812
1,0b0c0ac80b97ae0
1,ceb7a0c5307ebf0
1,47963964ea60823
4,66416d34d4a42f5
3,8133d879f893313
2,caf6d9c7fb61482
4,25445018f5bd0b6
19,d004f60039b4583
1,95df26c60d3c0c1
1,4e38e0c0fdd2ea4
4,0aba483d60a2407
1,06bbbabc75c26f7
1,2b79dd857c52bb7
1,c6696c716687086
2,c7edce12aeaa74d
2,9abbdbc2d229bde
1,78a000bd440fb9b
3,2a19e457b2bc0fc
1,03c73656b6f19cd
2,c4171b1587521a6
1,b490f973bf0db7c
1,006a1d61a89844f
1,702377129583318
2,dcd8f220810d9b2
4,e06378c997c17d0
2,5f9b1d3a12597ca
1,7516e236eb851d3
11,4f8d828cdfabe2d
2,1be6932651f7029
5,7c942a8befe92a1
5,623b1b7132f1cf2
1,f71636d743bcdcd
2,fe07c185a2be8bd
1,d219a1740824ed1
8,ecbd2932db08962
3,fa1f8c15d14d5d6
10,94749a86f662a74
5,efa81b313c36901
2,310ac300e5e52cf
2,7ef5f95ac58d8bd
5,09df2685a48b7de
2,7a306ee21e5959f
1,84a4f1dc3cc3ac5
1,e0689b141452248
1,27ad698cce980ea
1,25ce05ed08121c8
1,400812b20e6ccd7
1,b0a8213ade6a8f5
1,248223882d7f7ec
1,570686bf16f4b68
2,80605e9096f314e
2,8e44222f7f377cc
2,a6b15aded04b1f2
1,c8bb3c1312a81f7
1,33d7c31de2b90c5
1,c433f202a289cd3
1,f6f76555e2b7f8d
2,4c4033354c409be
1,87f0387918c1e88
2,044cbfdd1ae2172
1,3f8bce7f0506b66
1,c47ab6dd0c90945
1,a8ace9ff21860ab
1,5c24573a291a941
1,24ea50417721dd5
1,94ba737cda17bb1
4,d975bbdde59d399
1,5dec1480211ddcc
1,ae725c249bb1cd5
1,2f268fc0145fa01
3,2da25f84fc1e41b
9,91882900136b591
1,3c804737bdfc390
2,c8b6fb84ccbbae0
1,029a7199a6a4dd7
1,ca383685af1c618
1,88483f477637c83
1,a2e6010ae67abbc
2,75961ff97285a37
1,24d226fb049037b
1,79c311603e1552c
2,a54b4140961b27d
3,4befe2271edb222
1,53cbb22d5386886
1,8cc5a57caf8144e
1,88ff06f6631cb80
1,b3f4b08a26b1d64
1,f5e90acd411e835
1,1cfa1f635844af9
1,fe714b140e6b644
1,55364674b39d545
2,c38427c93c1f633
1,baafff40f2410dc
1,2fc4971975bf92f
1,3fa4c09b66390b0
10,0d95393c41f8e3f
1,e44ae48b1fdf635
1,7c3070a3467ab84
1,1ce8d80379fae22
2,4fa66702bd2c1a9
1,09c74b80c4ced34
1,f197bead0884f9c
1,6834f1596713693
1,35daff737562625
4,f46134c86eafa7d
2,86673761e36d0d8
1,053e98d107d459f
2,4617d9572e786b0
1,598601d1a90569f
1,99a6b3992e544ac
7,82b90e1c9b6affc
2,e38400484c15bde
1,f1368267d3f8d7a
1,6f80ca203343d2a
1,58ec3f4572ceb2b
8,965123aeaa1ef0a
1,444d929a29a886b
2,49721715b24ccb1
2,29aed6a45635356
1,ec998153c31c5d6
1,db01bf88bbd53a0
1,ed05d4993f01e3e
1,37a88e619badb62
6,ff3b6320112e421
10,245eabb413832e7
1,a9878c7b7a882db
2,d3ee9839b2cfb85
1,b7e4395639620d6
1,bfd7d9027f796dc
2,448353450052a61
1,d15e757cadcd38e
1,09d135c5458d70a
1,f2a88295d68216a
1,99b3b4e5c8e800d
2,2a4248f3e43b910
1,8689efd7bd349f5
1,2d8fb5ad6cbb4e2
1,75b811c042dd18c
1,e7aa1af26553511
1,d2b6b03c7182103
2,227ae0d0b47a1db
4,4bad423762d2a7c
4,a88798b1ee88db6
1,151378b6ca9f63d
2,0dc49ca4dfe93ea
1,5f98a44ae0ac863
3,ea70f2a566962da
3,0c8b477c798d815
2,19d94717d0afb90
7,d5bdf82c6fdabe5
1,cd7cfc5ed263d4b
3,a34aeb68083967b
1,267c95048addcbe
1,3f86c06d72a83ac
1,47e697f7346af46
1,2bf91a0ae692792
2,0039d34fbb053bc
1,f96df1cf83aba19
2,823d3d22b792c42
2,c66d803de2dc7e1
4,0abf732ea1adc24
5,39704b9b7451f58
1,412bea628828500
1,f207a0a664985de
1,2667aefdd7fbdbc
8,033529da99c0080
2,2f0c3226c8741b7
1,a52f87fff05aca6
4,77f76ce2652d904
1,02a4bbaf8d50a0e
1,0035f9933a5a3f5
1,ecf5eb8fe76ac85
1,c28b8ec155c2e3d
1,fbcc9a86790c41c
1,c8f8988adcaaf0e
2,6d753a236c0093e
1,10d3f51bca43ed9
2,88ae95252bc6fd2
4,3faf26a4afea515
4,29d8b06c215e4a7
1,fdc403b1a035f44
3,9fcc7bb25a3995a
1,9adcae130ebfbbb
1,2615b1a4d892734
1,eb5e375403ed8ac
2,89550ea590e531a
1,8de5c81776069a4
1,0731f2f1632d477
3,a6dde08eec37763
3,3e4c0ff11fd46dc
2,fa209533507222e
1,77a3ce51b356b41
1,e67379ce8b74d46
11,51bba822b8b3736
1,a6cde694a6d233b
1,666d51300b9fdfd
1,696269e2ce082ef
16,f45913e24de0a8d
1,84fef8cf56258e8
1,994c6eb1d7c58fa
3,7a52a4814d7b9a1
9,aaaa59b9e5bc784
3,b411a5ea910a735
1,60fd0e6c166c127
9,3fa2a4e8473eb79
2,48c7fcf2608d196
2,162be17dbc1deae
1,7f92e1aa21b40b3
1,58a0d0f36a0853c
1,4dbdd26641bddc9
5,f9f45ae2c71b657
7,f255c3acf6d0c31
5,a9ce4bd80dadcc5
3,21229a39282527b
1,8e42eebdce76a36
1,cbfffe218e0e992
1,e6b2e3af5ce92a3
1,0f8a2d9cad88d4c
4,a7e5dcb32f24f62
2,26f8a2e3670bc7d
1,fa101d314ad0bd8
1,906e83f57639c30
1,fac796ab24bfb2a
2,1abe5ea9fa7962b
1,1608b9d8fbda2eb
1,b8621e7d8fa0abc
1,b43538e3be54a2e
1,df379a660f92988
1,7807c38594c3894
1,b64369b9eed5b63
1,1822f61b0ab75e4
3,cd2b9fdcfbb766b
1,bb0cd0b47ef8109
1,776cbed4d20d577
1,d644ae64096af1e
1,2ffe39fd5e34745
4,59f512af850f792
1,9289cb994a85d4f
1,6ffff481ef201e9
6,be5b3bd15a88f17
1,ae193a80871ddb4
3,43aa56ea1f929da
7,733cb12cda70ff2
1,1d796c0ccea0a49
2,965516239c1ab35
2,e707b77191caf75
1,dc3f3840fd9265e
2,68ee66a025e6ebe
1,8cd4c46c9411ac7
1,1c2732d2e2bc2a0
1,9fde21933dab4a2
1,661e9e327559225
1,d9cd149f105750f
1,6feec14a13d42e8
1,4a06592b7aeb934
1,64f0cdd1fbc3874
3,9bafd162df7e751
8,4c894eb314aaf37
2,d7c385ca40c8c04
1,f595106a64169d4
1,39102bd01417e7d
1,20dfe1b4110a61d
1,30cd17d59ccc2ba
5,311e451645b3114
1,54925042dfcd00f
5,92bb0b1753237bd
1,a207eb448033ccb
1,2bc22138d2adb14
3,336a3a347b5a0ad
2,59a6a540d566588
1,90a52fc349f91eb
1,f646a27e71ee802
1,9e4141579ef738f
7,84a1d12a5b872d5
1,10cc03e5e661321
1,2a263ded674b7c0
3,fd43b8aa9c15b0a
3,c2448bf6a252a7a
2,503f34bae58d744
1,303df7230e75cbf
2,b649c21aa131e2a
1,46494af56eff19f
2,3e49758ac84a83a
4,15a7cfde372f031
1,17eb0fdc3dfc4e9
2,b8b1897614f4e20
1,67f34a3407e9ed9
1,7f4d86991a541b4
1,7bb6d9d6153b6b0
2,cb0ccb9d220a1c5
3,825107314cc0cde
2,61f5ebd74eef841
3,bbd74eb56a86b40
1,41289a0c692230b
1,7458fda88dcaf0c
1,4451cbc6e35cd6d
2,1e41413654f7037
1,2fe60acc71ce0e7
1,ac73d4f1123c6a4
2,eb86f9f586005a2
2,ea74bc74284d921
42,7be6d5705940b70
15,47d34c2408bc1d7
1,8ae46fcb5677c32
7,0b94bcb20ae3c8f
2,ad88c2080ab4e7c
3,e599b3493f2b512
3,e81b8f7aba6d815
1,62d2f18ba9bf4e1
14,696cd903f721096
5,8f3a2f8c819e23f
1,e96254e01ceaf82
4,967b09e473843bb
2,00e3ecb14439862
1,fdcdb8b0c22960c
1,5b0f45222b0119f
4,7d60fb9d98d5577
1,511b5ee81d6edca
1,8bb0c848ec0b2fd
3,e04e79e3dca42ef
1,ca8f1e060936111
17,3a69016c9e41cfc
6,e3c511ab22717b8
1,2090809020a512d
1,a057492cc7f2f2b
3,14c39aad19e49ed
3,9ef663c9a4d21b2
1,575425213e4b9d1
2,779376bf22723b4
1,f7d0211a93d534b
1,9026b1398506240
5,3bf36c08ca15083
1,f576875e299829c
7,ec98028651c3d30
1,816ee2852d4f813
1,12b024deb365990
10,be6112efdb17075
1,10478e697869b4a
2,627fad5437b1567
2,e27febc5068c07a
1,6d16104bb7362e8
1,34dc95c6f55866d
2,35fb54ad6d8106a
30,8aab552ffc0a405
6,d318ac104b20d31
1,50aee6d2b74b8f5
1,627e253ef2ae52d
2,89b5c62a65aaf57
1,1efa72fc4b5eb52
3,3ddb6aab14f9164
7,62d623cdd959ef4
1,1feaa87f44e9185
2,27285562857e0a0
